Edad Simple;Provincias;Sexo;Periodo;Total
45 años;26 Rioja, La;Hombres;1 de julio de 2022;2.687,372391
45 años;26 Rioja, La;Mujeres;1 de julio de 2022;2.707,675913
45 años;37 Salamanca;Hombres;1 de julio de 2022;2.326,496714
45 años;37 Salamanca;Mujeres;1 de julio de 2022;2.310,039284
45 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2022;9.773,447691
45 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2022;9.413,518658
45 años;40 Segovia;Hombres;1 de julio de 2022;1.177,764208
45 años;40 Segovia;Mujeres;1 de julio de 2022;1.182,580402
45 años;41 Sevilla;Hombres;1 de julio de 2022;17.168,758626
45 años;41 Sevilla;Mujeres;1 de julio de 2022;17.201,332677
45 años;42 Soria;Hombres;1 de julio de 2022;686,421068
45 años;42 Soria;Mujeres;1 de julio de 2022;637,585501
45 años;43 Tarragona;Hombres;1 de julio de 2022;7.357,234279
45 años;43 Tarragona;Mujeres;1 de julio de 2022;7.077,253361
45 años;44 Teruel;Hombres;1 de julio de 2022;1.013,264600
45 años;44 Teruel;Mujeres;1 de julio de 2022;899,002719
45 años;45 Toledo;Hombres;1 de julio de 2022;6.530,282000
45 años;45 Toledo;Mujeres;1 de julio de 2022;5.901,940715
45 años;46 Valencia/València;Hombres;1 de julio de 2022;22.918,527092
45 años;46 Valencia/València;Mujeres;1 de julio de 2022;22.517,921303
45 años;47 Valladolid;Hombres;1 de julio de 2022;4.556,376896
45 años;47 Valladolid;Mujeres;1 de julio de 2022;4.463,166985
45 años;49 Zamora;Hombres;1 de julio de 2022;1.242,911230
45 años;49 Zamora;Mujeres;1 de julio de 2022;1.165,332829
45 años;50 Zaragoza;Hombres;1 de julio de 2022;8.014,607823
45 años;50 Zaragoza;Mujeres;1 de julio de 2022;8.026,926616
45 años;51 Ceuta;Hombres;1 de julio de 2022;594,226016
45 años;51 Ceuta;Mujeres;1 de julio de 2022;588,138783
45 años;52 Melilla;Hombres;1 de julio de 2022;535,897683
45 años;52 Melilla;Mujeres;1 de julio de 2022;565,654629
46 años;02 Albacete;Hombres;1 de julio de 2022;3.176,251343
46 años;02 Albacete;Mujeres;1 de julio de 2022;3.146,073363
46 años;03 Alicante/Alacant;Hombres;1 de julio de 2022;16.313,818990
46 años;03 Alicante/Alacant;Mujeres;1 de julio de 2022;15.870,304667
46 años;04 Almería;Hombres;1 de julio de 2022;6.274,409656
46 años;04 Almería;Mujeres;1 de julio de 2022;5.971,102580
46 años;01 Araba/Álava;Hombres;1 de julio de 2022;2.897,850777
46 años;01 Araba/Álava;Mujeres;1 de julio de 2022;2.831,526007
46 años;33 Asturias;Hombres;1 de julio de 2022;8.790,268486
46 años;33 Asturias;Mujeres;1 de julio de 2022;8.682,568430
46 años;05 Ávila;Hombres;1 de julio de 2022;1.274,878439
46 años;05 Ávila;Mujeres;1 de julio de 2022;1.138,956008
46 años;06 Badajoz;Hombres;1 de julio de 2022;5.206,142607
46 años;06 Badajoz;Mujeres;1 de julio de 2022;5.114,228837
46 años;07 Balears, Illes;Hombres;1 de julio de 2022;11.517,456099
46 años;07 Balears, Illes;Mujeres;1 de julio de 2022;10.616,717149
46 años;08 Barcelona;Hombres;1 de julio de 2022;48.631,465272
46 años;08 Barcelona;Mujeres;1 de julio de 2022;49.293,307417
46 años;48 Bizkaia;Hombres;1 de julio de 2022;9.256,366986
46 años;48 Bizkaia;Mujeres;1 de julio de 2022;9.632,154257
46 años;09 Burgos;Hombres;1 de julio de 2022;2.936,639177
46 años;09 Burgos;Mujeres;1 de julio de 2022;2.763,478978
46 años;10 Cáceres;Hombres;1 de julio de 2022;2.920,279969
46 años;10 Cáceres;Mujeres;1 de julio de 2022;2.765,935508
46 años;11 Cádiz;Hombres;1 de julio de 2022;10.745,938017
46 años;11 Cádiz;Mujeres;1 de julio de 2022;10.556,834861
46 años;39 Cantabria;Hombres;1 de julio de 2022;5.141,614032
46 años;39 Cantabria;Mujeres;1 de julio de 2022;5.121,687438
46 años;12 Castellón/Castelló;Hombres;1 de julio de 2022;5.183,195979
46 años;12 Castellón/Castelló;Mujeres;1 de julio de 2022;5.001,307028
46 años;13 Ciudad Real;Hombres;1 de julio de 2022;3.770,136056
46 años;13 Ciudad Real;Mujeres;1 de julio de 2022;3.717,135004
46 años;14 Córdoba;Hombres;1 de julio de 2022;6.006,207455
46 años;14 Córdoba;Mujeres;1 de julio de 2022;5.890,997570
46 años;15 Coruña, A;Hombres;1 de julio de 2022;9.791,254290
46 años;15 Coruña, A;Mujeres;1 de julio de 2022;9.905,185175
46 años;16 Cuenca;Hombres;1 de julio de 2022;1.570,596244
46 años;16 Cuenca;Mujeres;1 de julio de 2022;1.431,696030
46 años;20 Gipuzkoa;Hombres;1 de julio de 2022;5.960,982921
46 años;20 Gipuzkoa;Mujeres;1 de julio de 2022;5.840,905866
46 años;17 Girona;Hombres;1 de julio de 2022;6.540,207404
46 años;17 Girona;Mujeres;1 de julio de 2022;6.424,548250
46 años;18 Granada;Hombres;1 de julio de 2022;7.400,793486
46 años;18 Granada;Mujeres;1 de julio de 2022;7.255,241537
46 años;19 Guadalajara;Hombres;1 de julio de 2022;2.585,664265
46 años;19 Guadalajara;Mujeres;1 de julio de 2022;2.478,005949
46 años;21 Huelva;Hombres;1 de julio de 2022;4.637,787305
46 años;21 Huelva;Mujeres;1 de julio de 2022;4.729,665601
46 años;22 Huesca;Hombres;1 de julio de 2022;1.894,157184
46 años;22 Huesca;Mujeres;1 de julio de 2022;1.684,044448
46 años;23 Jaén;Hombres;1 de julio de 2022;4.688,968719
46 años;23 Jaén;Mujeres;1 de julio de 2022;4.429,814419
46 años;24 León;Hombres;1 de julio de 2022;3.404,982092
46 años;24 León;Mujeres;1 de julio de 2022;3.423,504891
46 años;25 Lleida;Hombres;1 de julio de 2022;3.989,828166
46 años;25 Lleida;Mujeres;1 de julio de 2022;3.475,992596
46 años;27 Lugo;Hombres;1 de julio de 2022;2.477,440028
46 años;27 Lugo;Mujeres;1 de julio de 2022;2.536,228935
46 años;28 Madrid;Hombres;1 de julio de 2022;59.562,147704
46 años;28 Madrid;Mujeres;1 de julio de 2022;61.701,133766
46 años;29 Málaga;Hombres;1 de julio de 2022;14.752,492800
46 años;29 Málaga;Mujeres;1 de julio de 2022;14.736,998873
46 años;30 Murcia;Hombres;1 de julio de 2022;13.338,694370
46 años;30 Murcia;Mujeres;1 de julio de 2022;12.462,329013
46 años;31 Navarra;Hombres;1 de julio de 2022;5.593,076433
46 años;31 Navarra;Mujeres;1 de julio de 2022;5.516,516695
46 años;32 Ourense;Hombres;1 de julio de 2022;2.247,749153
46 años;32 Ourense;Mujeres;1 de julio de 2022;2.380,252198
46 años;34 Palencia;Hombres;1 de julio de 2022;1.130,012021
46 años;34 Palencia;Mujeres;1 de julio de 2022;1.153,682181
46 años;35 Palmas, Las;Hombres;1 de julio de 2022;10.330,004328
46 años;35 Palmas, Las;Mujeres;1 de julio de 2022;9.922,176183
46 años;36 Pontevedra;Hombres;1 de julio de 2022;8.534,478059
46 años;36 Pontevedra;Mujeres;1 de julio de 2022;8.667,004011
46 años;26 Rioja, La;Hombres;1 de julio de 2022;2.768,277268
46 años;26 Rioja, La;Mujeres;1 de julio de 2022;2.651,505651
46 años;37 Salamanca;Hombres;1 de julio de 2022;2.331,752842
46 años;37 Salamanca;Mujeres;1 de julio de 2022;2.333,189245
46 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2022;9.851,921076
46 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2022;9.642,820967
46 años;40 Segovia;Hombres;1 de julio de 2022;1.182,332373
46 años;40 Segovia;Mujeres;1 de julio de 2022;1.203,094090
46 años;41 Sevilla;Hombres;1 de julio de 2022;17.046,085628
46 años;41 Sevilla;Mujeres;1 de julio de 2022;17.081,444173
46 años;42 Soria;Hombres;1 de julio de 2022;680,941718
46 años;42 Soria;Mujeres;1 de julio de 2022;653,214161
46 años;43 Tarragona;Hombres;1 de julio de 2022;7.281,392587
46 años;43 Tarragona;Mujeres;1 de julio de 2022;7.015,696926
46 años;44 Teruel;Hombres;1 de julio de 2022;1.004,091195
46 años;44 Teruel;Mujeres;1 de julio de 2022;905,118255
46 años;45 Toledo;Hombres;1 de julio de 2022;6.357,319818
46 años;45 Toledo;Mujeres;1 de julio de 2022;5.973,502270
46 años;46 Valencia/València;Hombres;1 de julio de 2022;22.876,976526
46 años;46 Valencia/València;Mujeres;1 de julio de 2022;22.383,270424
46 años;47 Valladolid;Hombres;1 de julio de 2022;4.647,230801
46 años;47 Valladolid;Mujeres;1 de julio de 2022;4.435,050280
46 años;49 Zamora;Hombres;1 de julio de 2022;1.243,475906
46 años;49 Zamora;Mujeres;1 de julio de 2022;1.174,960114
46 años;50 Zaragoza;Hombres;1 de julio de 2022;8.172,282012
46 años;50 Zaragoza;Mujeres;1 de julio de 2022;8.033,498699
46 años;51 Ceuta;Hombres;1 de julio de 2022;653,624215
46 años;51 Ceuta;Mujeres;1 de julio de 2022;615,748511
46 años;52 Melilla;Hombres;1 de julio de 2022;516,676593
46 años;52 Melilla;Mujeres;1 de julio de 2022;533,163531
47 años;02 Albacete;Hombres;1 de julio de 2022;3.171,388920
47 años;02 Albacete;Mujeres;1 de julio de 2022;3.107,736094
47 años;03 Alicante/Alacant;Hombres;1 de julio de 2022;16.212,480711
47 años;03 Alicante/Alacant;Mujeres;1 de julio de 2022;15.771,075068
47 años;04 Almería;Hombres;1 de julio de 2022;6.044,771522
47 años;04 Almería;Mujeres;1 de julio de 2022;5.750,772558
47 años;01 Araba/Álava;Hombres;1 de julio de 2022;2.801,215202
47 años;01 Araba/Álava;Mujeres;1 de julio de 2022;2.783,214051
47 años;33 Asturias;Hombres;1 de julio de 2022;8.650,284512
47 años;33 Asturias;Mujeres;1 de julio de 2022;8.721,244942
47 años;05 Ávila;Hombres;1 de julio de 2022;1.283,487629
47 años;05 Ávila;Mujeres;1 de julio de 2022;1.143,121103
47 años;06 Badajoz;Hombres;1 de julio de 2022;5.200,563462
47 años;06 Badajoz;Mujeres;1 de julio de 2022;5.067,533893
47 años;07 Balears, Illes;Hombres;1 de julio de 2022;11.383,713485
47 años;07 Balears, Illes;Mujeres;1 de julio de 2022;10.568,836637
47 años;08 Barcelona;Hombres;1 de julio de 2022;48.947,951139
47 años;08 Barcelona;Mujeres;1 de julio de 2022;49.099,070162
47 años;48 Bizkaia;Hombres;1 de julio de 2022;9.186,578584
47 años;48 Bizkaia;Mujeres;1 de julio de 2022;9.509,350502
47 años;09 Burgos;Hombres;1 de julio de 2022;2.889,845887
47 años;09 Burgos;Mujeres;1 de julio de 2022;2.765,136797
47 años;10 Cáceres;Hombres;1 de julio de 2022;2.861,996532
47 años;10 Cáceres;Mujeres;1 de julio de 2022;2.758,160338
47 años;11 Cádiz;Hombres;1 de julio de 2022;10.715,300857
47 años;11 Cádiz;Mujeres;1 de julio de 2022;10.418,677166
47 años;39 Cantabria;Hombres;1 de julio de 2022;5.074,477697
47 años;39 Cantabria;Mujeres;1 de julio de 2022;4.955,741790
47 años;12 Castellón/Castelló;Hombres;1 de julio de 2022;5.019,960706
47 años;12 Castellón/Castelló;Mujeres;1 de julio de 2022;4.945,468158
47 años;13 Ciudad Real;Hombres;1 de julio de 2022;3.773,098715
47 años;13 Ciudad Real;Mujeres;1 de julio de 2022;3.679,653978
47 años;14 Córdoba;Hombres;1 de julio de 2022;5.952,151385
47 años;14 Córdoba;Mujeres;1 de julio de 2022;5.888,122037
47 años;15 Coruña, A;Hombres;1 de julio de 2022;9.637,569756
47 años;15 Coruña, A;Mujeres;1 de julio de 2022;9.800,740855
47 años;16 Cuenca;Hombres;1 de julio de 2022;1.522,452176
47 años;16 Cuenca;Mujeres;1 de julio de 2022;1.419,330044
47 años;20 Gipuzkoa;Hombres;1 de julio de 2022;5.936,075867
47 años;20 Gipuzkoa;Mujeres;1 de julio de 2022;5.902,489420
47 años;17 Girona;Hombres;1 de julio de 2022;6.539,176828
47 años;17 Girona;Mujeres;1 de julio de 2022;6.338,911923
47 años;18 Granada;Hombres;1 de julio de 2022;7.379,638964
47 años;18 Granada;Mujeres;1 de julio de 2022;7.241,252994
47 años;19 Guadalajara;Hombres;1 de julio de 2022;2.613,015424
47 años;19 Guadalajara;Mujeres;1 de julio de 2022;2.360,531166
47 años;21 Huelva;Hombres;1 de julio de 2022;4.505,028789
47 años;21 Huelva;Mujeres;1 de julio de 2022;4.613,114839
47 años;22 Huesca;Hombres;1 de julio de 2022;1.879,971176
47 años;22 Huesca;Mujeres;1 de julio de 2022;1.672,468402
47 años;23 Jaén;Hombres;1 de julio de 2022;4.634,303371
47 años;23 Jaén;Mujeres;1 de julio de 2022;4.478,721586
47 años;24 León;Hombres;1 de julio de 2022;3.374,193472
47 años;24 León;Mujeres;1 de julio de 2022;3.457,628131
47 años;25 Lleida;Hombres;1 de julio de 2022;3.856,440458
47 años;25 Lleida;Mujeres;1 de julio de 2022;3.440,088985
47 años;27 Lugo;Hombres;1 de julio de 2022;2.512,365216
47 años;27 Lugo;Mujeres;1 de julio de 2022;2.488,319597
47 años;28 Madrid;Hombres;1 de julio de 2022;58.964,076846
47 años;28 Madrid;Mujeres;1 de julio de 2022;61.259,205720
47 años;29 Málaga;Hombres;1 de julio de 2022;14.573,246496
47 años;29 Málaga;Mujeres;1 de julio de 2022;14.553,732532
47 años;30 Murcia;Hombres;1 de julio de 2022;13.215,570927
47 años;30 Murcia;Mujeres;1 de julio de 2022;12.397,603440
47 años;31 Navarra;Hombres;1 de julio de 2022;5.562,020128
47 años;31 Navarra;Mujeres;1 de julio de 2022;5.481,519193
47 años;32 Ourense;Hombres;1 de julio de 2022;2.244,754454
47 años;32 Ourense;Mujeres;1 de julio de 2022;2.283,056951
47 años;34 Palencia;Hombres;1 de julio de 2022;1.171,001106
47 años;34 Palencia;Mujeres;1 de julio de 2022;1.112,789792
47 años;35 Palmas, Las;Hombres;1 de julio de 2022;10.590,945835
47 años;35 Palmas, Las;Mujeres;1 de julio de 2022;10.141,083074
47 años;36 Pontevedra;Hombres;1 de julio de 2022;8.473,961790
47 años;36 Pontevedra;Mujeres;1 de julio de 2022;8.397,472194
47 años;26 Rioja, La;Hombres;1 de julio de 2022;2.748,287140
47 años;26 Rioja, La;Mujeres;1 de julio de 2022;2.574,204872
47 años;37 Salamanca;Hombres;1 de julio de 2022;2.348,101402
47 años;37 Salamanca;Mujeres;1 de julio de 2022;2.377,930192
47 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2022;9.901,483225
47 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2022;9.683,927508
47 años;40 Segovia;Hombres;1 de julio de 2022;1.244,330298
47 años;40 Segovia;Mujeres;1 de julio de 2022;1.183,500785
47 años;41 Sevilla;Hombres;1 de julio de 2022;16.755,437210
47 años;41 Sevilla;Mujeres;1 de julio de 2022;16.968,593412
47 años;42 Soria;Hombres;1 de julio de 2022;690,857085
47 años;42 Soria;Mujeres;1 de julio de 2022;628,528637
47 años;43 Tarragona;Hombres;1 de julio de 2022;7.194,141406
47 años;43 Tarragona;Mujeres;1 de julio de 2022;6.822,455314
47 años;44 Teruel;Hombres;1 de julio de 2022;1.020,773922
47 años;44 Teruel;Mujeres;1 de julio de 2022;925,372055
47 años;45 Toledo;Hombres;1 de julio de 2022;6.117,199271
47 años;45 Toledo;Mujeres;1 de julio de 2022;5.750,062168
47 años;46 Valencia/València;Hombres;1 de julio de 2022;22.537,330008
47 años;46 Valencia/València;Mujeres;1 de julio de 2022;22.419,293685
47 años;47 Valladolid;Hombres;1 de julio de 2022;4.611,157456
47 años;47 Valladolid;Mujeres;1 de julio de 2022;4.360,819395
47 años;49 Zamora;Hombres;1 de julio de 2022;1.171,767375
47 años;49 Zamora;Mujeres;1 de julio de 2022;1.153,083478
47 años;50 Zaragoza;Hombres;1 de julio de 2022;8.174,999928
47 años;50 Zaragoza;Mujeres;1 de julio de 2022;7.922,447417
47 años;51 Ceuta;Hombres;1 de julio de 2022;666,268502
47 años;51 Ceuta;Mujeres;1 de julio de 2022;618,414021
47 años;52 Melilla;Hombres;1 de julio de 2022;508,536059
47 años;52 Melilla;Mujeres;1 de julio de 2022;545,559318
48 años;02 Albacete;Hombres;1 de julio de 2022;3.181,507104
48 años;02 Albacete;Mujeres;1 de julio de 2022;3.011,137831
48 años;03 Alicante/Alacant;Hombres;1 de julio de 2022;16.075,393214
48 años;03 Alicante/Alacant;Mujeres;1 de julio de 2022;15.555,101378
48 años;04 Almería;Hombres;1 de julio de 2022;5.865,531717
48 años;04 Almería;Mujeres;1 de julio de 2022;5.559,456544
48 años;01 Araba/Álava;Hombres;1 de julio de 2022;2.740,027476
48 años;01 Araba/Álava;Mujeres;1 de julio de 2022;2.721,160174
48 años;33 Asturias;Hombres;1 de julio de 2022;8.455,380384
48 años;33 Asturias;Mujeres;1 de julio de 2022;8.601,447988
48 años;05 Ávila;Hombres;1 de julio de 2022;1.224,408446
48 años;05 Ávila;Mujeres;1 de julio de 2022;1.132,119832
48 años;06 Badajoz;Hombres;1 de julio de 2022;5.238,454555
48 años;06 Badajoz;Mujeres;1 de julio de 2022;5.018,472721
48 años;07 Balears, Illes;Hombres;1 de julio de 2022;11.138,753120
48 años;07 Balears, Illes;Mujeres;1 de julio de 2022;10.420,333978
48 años;08 Barcelona;Hombres;1 de julio de 2022;47.786,373393
48 años;08 Barcelona;Mujeres;1 de julio de 2022;48.049,308560
48 años;48 Bizkaia;Hombres;1 de julio de 2022;9.170,638757
48 años;48 Bizkaia;Mujeres;1 de julio de 2022;9.287,383977
48 años;09 Burgos;Hombres;1 de julio de 2022;2.896,166877
48 años;09 Burgos;Mujeres;1 de julio de 2022;2.753,743836
48 años;10 Cáceres;Hombres;1 de julio de 2022;2.925,682954
48 años;10 Cáceres;Mujeres;1 de julio de 2022;2.816,414078
48 años;11 Cádiz;Hombres;1 de julio de 2022;10.544,907657
48 años;11 Cádiz;Mujeres;1 de julio de 2022;10.264,821878
48 años;39 Cantabria;Hombres;1 de julio de 2022;4.918,571006
48 años;39 Cantabria;Mujeres;1 de julio de 2022;4.858,015644
48 años;12 Castellón/Castelló;Hombres;1 de julio de 2022;4.948,399169
48 años;12 Castellón/Castelló;Mujeres;1 de julio de 2022;4.842,587580
48 años;13 Ciudad Real;Hombres;1 de julio de 2022;3.728,638339
48 años;13 Ciudad Real;Mujeres;1 de julio de 2022;3.671,089171
48 años;14 Córdoba;Hombres;1 de julio de 2022;5.784,792304
48 años;14 Córdoba;Mujeres;1 de julio de 2022;5.834,692809
48 años;15 Coruña, A;Hombres;1 de julio de 2022;9.374,086812
48 años;15 Coruña, A;Mujeres;1 de julio de 2022;9.563,555266
48 años;16 Cuenca;Hombres;1 de julio de 2022;1.533,924661
48 años;16 Cuenca;Mujeres;1 de julio de 2022;1.408,901877
48 años;20 Gipuzkoa;Hombres;1 de julio de 2022;5.952,886899
48 años;20 Gipuzkoa;Mujeres;1 de julio de 2022;5.871,127303
48 años;17 Girona;Hombres;1 de julio de 2022;6.379,471410
48 años;17 Girona;Mujeres;1 de julio de 2022;6.175,039260
48 años;18 Granada;Hombres;1 de julio de 2022;7.328,170753
48 años;18 Granada;Mujeres;1 de julio de 2022;7.121,953036
48 años;19 Guadalajara;Hombres;1 de julio de 2022;2.562,963556
48 años;19 Guadalajara;Mujeres;1 de julio de 2022;2.264,371541
48 años;21 Huelva;Hombres;1 de julio de 2022;4.378,390303
48 años;21 Huelva;Mujeres;1 de julio de 2022;4.582,596232
48 años;22 Huesca;Hombres;1 de julio de 2022;1.802,599899
48 años;22 Huesca;Mujeres;1 de julio de 2022;1.655,447403
48 años;23 Jaén;Hombres;1 de julio de 2022;4.572,270727
48 años;23 Jaén;Mujeres;1 de julio de 2022;4.487,571560
48 años;24 León;Hombres;1 de julio de 2022;3.418,808356
48 años;24 León;Mujeres;1 de julio de 2022;3.429,557027
48 años;25 Lleida;Hombres;1 de julio de 2022;3.812,294097
48 años;25 Lleida;Mujeres;1 de julio de 2022;3.456,979597
48 años;27 Lugo;Hombres;1 de julio de 2022;2.502,569355
48 años;27 Lugo;Mujeres;1 de julio de 2022;2.417,026677
48 años;28 Madrid;Hombres;1 de julio de 2022;57.574,218066
48 años;28 Madrid;Mujeres;1 de julio de 2022;60.101,699645
48 años;29 Málaga;Hombres;1 de julio de 2022;14.395,271479
48 años;29 Málaga;Mujeres;1 de julio de 2022;14.380,435248
48 años;30 Murcia;Hombres;1 de julio de 2022;12.967,518453
48 años;30 Murcia;Mujeres;1 de julio de 2022;12.183,070678
48 años;31 Navarra;Hombres;1 de julio de 2022;5.417,234170
48 años;31 Navarra;Mujeres;1 de julio de 2022;5.313,634794
48 años;32 Ourense;Hombres;1 de julio de 2022;2.235,656687
48 años;32 Ourense;Mujeres;1 de julio de 2022;2.244,662153
48 años;34 Palencia;Hombres;1 de julio de 2022;1.159,499109
48 años;34 Palencia;Mujeres;1 de julio de 2022;1.123,247754
48 años;35 Palmas, Las;Hombres;1 de julio de 2022;10.783,507040
48 años;35 Palmas, Las;Mujeres;1 de julio de 2022;10.401,176586
48 años;36 Pontevedra;Hombres;1 de julio de 2022;8.209,139073
48 años;36 Pontevedra;Mujeres;1 de julio de 2022;8.089,287228
48 años;26 Rioja, La;Hombres;1 de julio de 2022;2.655,628045
48 años;26 Rioja, La;Mujeres;1 de julio de 2022;2.549,745878
48 años;37 Salamanca;Hombres;1 de julio de 2022;2.370,977116
48 años;37 Salamanca;Mujeres;1 de julio de 2022;2.433,335219
48 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2022;10.036,101585
48 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2022;9.756,247090
48 años;40 Segovia;Hombres;1 de julio de 2022;1.285,276449
48 años;40 Segovia;Mujeres;1 de julio de 2022;1.168,617120
48 años;41 Sevilla;Hombres;1 de julio de 2022;16.492,128803
48 años;41 Sevilla;Mujeres;1 de julio de 2022;16.650,853262
48 años;42 Soria;Hombres;1 de julio de 2022;702,994645
48 años;42 Soria;Mujeres;1 de julio de 2022;598,815179
48 años;43 Tarragona;Hombres;1 de julio de 2022;6.924,371663
48 años;43 Tarragona;Mujeres;1 de julio de 2022;6.714,698316
48 años;44 Teruel;Hombres;1 de julio de 2022;1.032,781058
48 años;44 Teruel;Mujeres;1 de julio de 2022;901,451810
48 años;45 Toledo;Hombres;1 de julio de 2022;6.071,647498
48 años;45 Toledo;Mujeres;1 de julio de 2022;5.653,420108
48 años;46 Valencia/València;Hombres;1 de julio de 2022;21.928,914594
48 años;46 Valencia/València;Mujeres;1 de julio de 2022;21.947,858571
48 años;47 Valladolid;Hombres;1 de julio de 2022;4.516,151587
48 años;47 Valladolid;Mujeres;1 de julio de 2022;4.429,566100
48 años;49 Zamora;Hombres;1 de julio de 2022;1.161,474883
48 años;49 Zamora;Mujeres;1 de julio de 2022;1.123,700086
48 años;50 Zaragoza;Hombres;1 de julio de 2022;7.991,421270
48 años;50 Zaragoza;Mujeres;1 de julio de 2022;7.712,411597
48 años;51 Ceuta;Hombres;1 de julio de 2022;627,323604
48 años;51 Ceuta;Mujeres;1 de julio de 2022;564,377706
48 años;52 Melilla;Hombres;1 de julio de 2022;489,968732
48 años;52 Melilla;Mujeres;1 de julio de 2022;522,880527
49 años;02 Albacete;Hombres;1 de julio de 2022;3.125,538787
49 años;02 Albacete;Mujeres;1 de julio de 2022;2.975,410182
49 años;03 Alicante/Alacant;Hombres;1 de julio de 2022;15.836,006150
49 años;03 Alicante/Alacant;Mujeres;1 de julio de 2022;15.277,036121
49 años;04 Almería;Hombres;1 de julio de 2022;5.768,028711
49 años;04 Almería;Mujeres;1 de julio de 2022;5.499,131489
49 años;01 Araba/Álava;Hombres;1 de julio de 2022;2.721,837996
49 años;01 Araba/Álava;Mujeres;1 de julio de 2022;2.655,772004
49 años;33 Asturias;Hombres;1 de julio de 2022;8.351,863890
49 años;33 Asturias;Mujeres;1 de julio de 2022;8.555,344005
49 años;05 Ávila;Hombres;1 de julio de 2022;1.198,937086
49 años;05 Ávila;Mujeres;1 de julio de 2022;1.167,106471
49 años;06 Badajoz;Hombres;1 de julio de 2022;5.313,477025
49 años;06 Badajoz;Mujeres;1 de julio de 2022;5.079,662710
49 años;07 Balears, Illes;Hombres;1 de julio de 2022;10.970,660281
49 años;07 Balears, Illes;Mujeres;1 de julio de 2022;10.174,181207
49 años;08 Barcelona;Hombres;1 de julio de 2022;46.463,226532
49 años;08 Barcelona;Mujeres;1 de julio de 2022;46.955,436957
49 años;48 Bizkaia;Hombres;1 de julio de 2022;9.238,865441
49 años;48 Bizkaia;Mujeres;1 de julio de 2022;9.221,646460
49 años;09 Burgos;Hombres;1 de julio de 2022;2.849,631601
49 años;09 Burgos;Mujeres;1 de julio de 2022;2.715,209190
49 años;10 Cáceres;Hombres;1 de julio de 2022;2.954,667540
49 años;10 Cáceres;Mujeres;1 de julio de 2022;2.867,550637
49 años;11 Cádiz;Hombres;1 de julio de 2022;10.468,768536
49 años;11 Cádiz;Mujeres;1 de julio de 2022;10.194,306222
49 años;39 Cantabria;Hombres;1 de julio de 2022;4.807,337968
49 años;39 Cantabria;Mujeres;1 de julio de 2022;4.927,345505
49 años;12 Castellón/Castelló;Hombres;1 de julio de 2022;4.870,316721
49 años;12 Castellón/Castelló;Mujeres;1 de julio de 2022;4.718,971270
49 años;13 Ciudad Real;Hombres;1 de julio de 2022;3.715,266877
49 años;13 Ciudad Real;Mujeres;1 de julio de 2022;3.685,105061
49 años;14 Córdoba;Hombres;1 de julio de 2022;5.772,122976
49 años;14 Córdoba;Mujeres;1 de julio de 2022;5.841,058060
49 años;15 Coruña, A;Hombres;1 de julio de 2022;9.290,403681
49 años;15 Coruña, A;Mujeres;1 de julio de 2022;9.427,314891
49 años;16 Cuenca;Hombres;1 de julio de 2022;1.516,842204
49 años;16 Cuenca;Mujeres;1 de julio de 2022;1.388,485580
49 años;20 Gipuzkoa;Hombres;1 de julio de 2022;5.963,764154
49 años;20 Gipuzkoa;Mujeres;1 de julio de 2022;5.725,033127
49 años;17 Girona;Hombres;1 de julio de 2022;6.291,834949
49 años;17 Girona;Mujeres;1 de julio de 2022;6.093,760222
49 años;18 Granada;Hombres;1 de julio de 2022;7.242,651239
49 años;18 Granada;Mujeres;1 de julio de 2022;6.999,274547
49 años;19 Guadalajara;Hombres;1 de julio de 2022;2.493,013817
49 años;19 Guadalajara;Mujeres;1 de julio de 2022;2.219,425964
49 años;21 Huelva;Hombres;1 de julio de 2022;4.350,257728
49 años;21 Huelva;Mujeres;1 de julio de 2022;4.516,814957
49 años;22 Huesca;Hombres;1 de julio de 2022;1.809,548267
49 años;22 Huesca;Mujeres;1 de julio de 2022;1.646,431342
49 años;23 Jaén;Hombres;1 de julio de 2022;4.679,918297
49 años;23 Jaén;Mujeres;1 de julio de 2022;4.552,136347
49 años;24 León;Hombres;1 de julio de 2022;3.479,974928
49 años;24 León;Mujeres;1 de julio de 2022;3.381,503077
49 años;25 Lleida;Hombres;1 de julio de 2022;3.750,579162
49 años;25 Lleida;Mujeres;1 de julio de 2022;3.371,378784
49 años;27 Lugo;Hombres;1 de julio de 2022;2.414,345074
49 años;27 Lugo;Mujeres;1 de julio de 2022;2.388,876402
49 años;28 Madrid;Hombres;1 de julio de 2022;56.187,851748
49 años;28 Madrid;Mujeres;1 de julio de 2022;58.411,221223
49 años;29 Málaga;Hombres;1 de julio de 2022;14.223,159882
49 años;29 Málaga;Mujeres;1 de julio de 2022;14.412,989967
49 años;30 Murcia;Hombres;1 de julio de 2022;12.555,120145
49 años;30 Murcia;Mujeres;1 de julio de 2022;11.962,387935
